1128,.0419989,.3444445,577350.1,0,1
583,.0385791,.3226891,436440.4,0,0
924,.0052448,.3236264,1238371,0,1
1020,.0340157,.3470199,699157.1,0,1
1577,.0512821,.348718,738575.8,0,1
1332,.041567,.3598684,831359.6,0,1
682,.0349902,.2913669,672931.3,0,1
1833,.0672884,.3444312,857747.5,1,1
1269,.0613912,.3457533,2167303,1,1
619,.0730896,.3817029,1209458,1,1
1886,.0634803,.3787643,1012941,1,1
1138,.0728105,.3240274,985062.6,1,1
750,.0544998,.2890747,364131.1,0,0
1123,.0699475,.3280827,1165088,1,1
781,.078722,.2913043,721257.1,1,1
1974,.0835441,.4115362,1984097,1,1
1588,.0838039,.3596791,981893.5,1,1
672,.0796747,.2793311,3323451,1,1
1670,.0732037,.3601846,2167506,1,1
1427,.0752246,.2826878,1547449,1,0
934,.0431112,.3351553,468936.2,0,0
1411,.0668568,.3858696,1547449,1,1
1449,.0581697,.3988861,1223720,0,1
1343,.0742533,.3804572,1243306,1,1
280,.0632411,.3317029,732967.9,0,1
735,.0704181,.2398169,597468.9,1,0
1240,.042029,.325314,1365019,0,1
580,.0820723,.1751553,2351899,1,0
1272,.0664879,.3537267,846405.9,0,1
1650,.0582234,.3822981,2167506,1,1
349,.0805755,.3851634,1479708,1,1
569,.0580929,.3713668,2351899,0,1
1347,.073306,.349441,1943636,1,1
223,.0690686,.3044593,802831.9,1,0
1805,.0435191,.407977,4044754,0,1
744,.0456791,.340415,886120.9,0,1
1687,.0891396,.3763734,2181475,1,1
1235,.0431876,.2991049,596189.6,0,0
1035,.0971673,.2782609,634102.1,1,1
1176,.0434152,.2885291,511345.5,0,0
1253,.0515109,.3318373,816979.9,0,1
759,.0911337,.1926877,2243599,1,0
807,.077947,.1814578,583136.3,1,0
1126,.0430391,.3201288,590406.4,0,1
1628,.0719824,.3420661,2167506,1,1
744,.0462333,.3840484,2243599,0,1
1161,.0827504,.3767988,1223066,1,1
1861,.0829381,.1764251,4044754,1,0
1480,.0812955,.3552621,1067436,1,1
1825,.0647907,.3199605,4044754,0,1
487,.0864571,.4135577,1277673,1,1
677,.0875821,.4301003,3323451,1,1
289,.0731225,.2086957,487182.3,1,0
1821,.0742182,.3921621,4044754,1,1
817,.0682588,.3180124,766865.2,1,0
332,.0790813,.2002635,339845.8,1,0
718,.0809968,.3757133,1331836,1,1
1552,.0825128,.405314,1336606,1,1
1121,.0928854,.2086957,2866914,1,0
942,.0533783,.3203035,1058064,0,1
1689,.051591,.389441,2181475,0,1
1142,.0876836,.3448318,1156738,1,1
981,.0764747,.3627683,1674868,1,1
1015,.0790929,.3835587,1010390,1,1
889,.0841974,.2517787,1924656,1,1
510,.0755929,.3347826,1026102,1,1
725,.0881329,.3477743,853699.7,1,1
1118,.0457586,.3844959,2866914,0,1
1702,.0637247,.3661887,1198565,1,1
1671,.0693506,.3511921,2181475,0,1
1111,.0893216,.382181,1386825,1,1
1747,.068168,.3853451,2262782,1,1
328,.0733725,.4042431,1934934,1,1
1486,.0732739,.3788876,1421381,1,1
1950,.0657664,.3419807,1171834,1,1
649,.050457,.2952446,327165.3,0,1
1565,.0793639,.3813824,982776.9,1,1
787,.0747523,.3206098,599737.7,1,1
1584,.0813302,.3516859,709584.5,1,0
628,.0745295,.4078894,1618598,1,1
609,.0747743,.3892278,1333299,1,1
754,.0461957,.3133696,590944.5,0,1
1177,.0696252,.3428921,1039104,1,1
1180,.0917959,.4095875,1709855,1,1
896,.0820808,.420738,1924656,1,1
870,.078849,.3572551,1924656,1,1
493,.0748732,.3451215,984724.2,1,1
866,.0807236,.372408,1350949,1,1
650,.0765963,.3948902,3323451,1,1
934,.075504,.3522365,1557883,1,1
1497,.0813902,.3867688,1535218,1,1
608,.069222,.3279748,892751.3,1,1
321,.0765449,.349894,935538.7,1,1
1274,.0444323,.3401799,774523.1,0,1
488,.0405138,.2775362,411075.3,0,0
647,.0177096,.3214286,951834.7,0,1
759,.0208774,.2848837,1130396,0,1
1243,.0177096,.3214286,1130502,0,1
705,.0400616,.3242938,771768.2,0,1
159,.0057194,.3231788,1170189,0,0
1074,.0459433,.3526882,666393,0,1
977,.0419989,.3444445,697130.8,0,0
881,.0052448,.3236264,1495291,0,1
1715,.0512821,.348718,891805.3,0,0
627,.0349902,.2913669,812541.7,0,1
466,.0633741,.1461539,1254923,1,0
945,.0735244,.158209,1648079,0,0
982,.0919527,.1908163,1871581,1,0
1412,.0405138,.3095182,680104.3,0,0
949,.0325758,.369482,958800.3,0,1
329,.0294337,.3158618,923625.4,0,1
861,.0430303,.3993153,1572897,0,1
497,.0326899,.3479637,1718295,0,1
459,.0337395,.3682363,985633.6,0,0
420,.0015152,.3130931,1082121,0,0
467,.025974,.3415058,670990,0,0
468,.0177096,.3700772,1718295,0,1
1334,.0400616,.3729424,1173041,0,1
874,.0175791,.3591459,1864472,0,1
615,.0327922,.3372201,1540821,0,1
663,.0030053,.3957561,3206487,0,1
514,.0486258,.3641525,1729368,0,1
826,.0506198,.1804668,1778618,0,1
459,.0314685,.3298452,1718295,0,0
821,.0057194,.3718275,1778618,0,1
500,.0422365,.3645779,969587.6,0,1
675,.0242769,.3077396,3206487,0,0
1889,.0459433,.4013368,1012877,0,1
2090,.0470683,.4178794,2634672,0,1
678,.0337044,.3799412,3206487,0,1
819,.040483,.3634924,1055816,0,1
342,.0419989,.3930931,1059597,0,1
661,.0523715,.1964747,2272752,0,1
473,.0128645,.3080826,838782.5,0,0
532,.0110772,.3772201,1729368,0,1
735,.0471698,.3326109,917006.4,0,1
996,.0359609,.3505474,1327755,0,1
541,.0385791,.3713377,800988.8,0,1
677,.0052448,.372275,2272752,0,1
583,.0276542,.3731242,1793825,0,1
1731,.0328587,.3920222,1533923,0,0
501,.03276,.3666667,1126803,0,1
2035,.0340157,.3956685,1283146,0,1
1009,.0342605,.3770069,1056975,0,1
2306,.0512821,.3973666,1355491,0,1
2280,.041567,.4085171,1525775,0,1
1725,.0343593,.3329006,780642.1,0,1
598,.0349902,.3400156,1235015,0,1
373,.0408764,.3745479,1217047,0,1
1833,.0672884,.3444312,857747.5,1,1
852,.047652,.3684454,2166910,0,1
1577,.0593504,.404395,1209239,1,1
688,.0287509,.3444312,594898.5,0,1
946,.0590712,.3467195,984884.1,1,0
825,.0562083,.3507747,1164876,1,1
145,.0698049,.4342283,1983738,0,1
251,.0700646,.3823712,981715.5,0,1
2457,.0659354,.3020232,3322849,1,0
288,.0594645,.3828767,2167114,1,1
725,.0267746,.3521891,799171.1,0,1
759,.0267746,.3835616,751875.6,0,1
424,.0531176,.4085616,1547168,1,1
646,.0444305,.4215782,1223498,0,1
508,.060514,.4031493,1243081,1,1
1634,.0495019,.354395,732835.1,0,1
623,.0282897,.3480061,1364771,0,1
1019,.0267746,.3141739,652128.3,0,1
1427,.068333,.1978474,2351473,1,0
576,.0527486,.3764188,846252.6,0,0
318,.0444842,.4049902,2167114,0,1
1609,.0668362,.4078554,1479440,1,1
1435,.0443537,.3940589,2351473,0,1
488,.0595668,.3721331,1943284,1,1
143,.0297799,.4306691,4044021,0,0
601,.0267746,.322198,555911.5,0,0
1204,.0754004,.3990655,2181079,1,1
595,.0377717,.3545294,816831.9,0,0
564,.0275198,.3573321,782928.3,0,1
706,.0298049,.3435616,740628.4,0,1
1495,.0773944,.2153798,2243192,1,0
325,.0582431,.3647582,2167114,0,1
1482,.032494,.4067405,2243192,0,1
625,.0267746,.3205987,551396.3,0,1
682,.0690111,.3994909,1222844,1,1
951,.0675562,.3779542,1067242,1,1
144.82,.0510515,.3426526,4044021,0,1
2237,.0727179,.4362498,1277441,1,1
2467,.0738429,.4527924,3322849,1,1
655,.0307272,.3400834,635449.7,0,0
1115,.0672576,.3984054,1331595,1,1
1073,.0687735,.4280061,1336364,1,1
717,.0791461,.2313877,2866395,1,0
1018,.0396391,.3429956,1057873,0,1
1225,.0378518,.4121331,2181079,0,1
715,.0739444,.3675239,1156528,0,1
1080,.0267746,.3017434,678214.9,0,0
979,.0627355,.3854604,1674565,1,1
1266,.0653537,.4062507,1010207,1,1
684,.0390124,.3297155,475700.6,0,1
583,.0267746,.3007045,385251,0,0
2548,.0704582,.2744707,1924307,1,0
1371,.0618536,.3574747,1025916,0,1
1138,.0743936,.3704664,853544.9,0,1
723,.0320194,.407188,2866395,0,1
423,.0499854,.3888808,1198347,1,1
1163,.0556113,.3738842,2181079,1,1
2395,.0755823,.4048731,1386573,1,1
212,.0544288,.4080372,2262372,0,1
2159,.0596333,.4269351,1934583,1,1
367,.0595346,.4015797,1421124,1,1
543.263,.0656246,.4040745,982598.7,1,1
407,.0443504,.4182283,1030466,0,1
2379,.0610131,.3433019,599628.9,1,0
1204,.0675909,.374378,709455.9,1,1
2445,.0607903,.4305815,1618304,1,1
1643,.0610351,.4119199,1333057,1,1
837,.027453,.3865467,542432.4,0,1
703,.0558859,.3655841,1038916,1,0
2355,.0780566,.4322796,1709545,1,1
2559,.0683416,.4434301,1924307,1,1
2543,.0651098,.3799472,1924307,1,0
1960,.0611339,.3678136,984545.7,1,1
2491,.0669844,.3951001,1350705,1,1
2449,.0628571,.4175822,3322849,1,1
1167,.0550765,.3250711,768200.1,0,1
910,.0617648,.3749285,1557601,1,1
1130,.067651,.4094609,1534939,1,1
2149,.0628056,.372586,935369.1,1,1
725,.0306931,.362872,774382.8,0,0
845,.0177096,.3214286,950317.5,0,1
1237,.0328587,.3433735,848348.9,0,0
993,.0569736,.223119,1161679,0,1
419,.068672,.2590686,648272.1,1,0
862,.0683929,.2013932,527995.6,0,0
847,.0655299,.2054484,624489.3,0,0
1719,.0791266,.288902,1063480,0,0
948,.0752571,.1566968,1781377,1,0
1404,.0687862,.2375504,1161788,1,0
571,.0660006,.1171827,320244.6,1,0
324,.0776547,.052521,1260623,1,0
1383,.0538058,.2596639,1161788,0,1
358,.0761579,.2625291,793126.6,1,0
313,.0536754,.2487325,1260623,0,1
538,.0867161,.0700535,1202574,1,0
665,.0735294,.0588235,312562.2,1,0
519,.0418157,.2614141,1202574,0,1
758,.0820396,.2909235,684835.1,1,1
954,.0831646,.3074661,1781377,1,1
1560,.0698006,.2695278,2167997,0,1
540,.0638412,.1953782,411041.3,1,0
477,.0765792,.2530791,713866.9,1,0
1285,.0780952,.2826797,716423.5,1,1
880,.0884678,.0860614,1536672,1,0
665,.0489607,.1976693,567124.6,0,0
804,.0720571,.240134,897732.8,0,1
759,.0746753,.2609244,541571.2,1,0
1152,.0797798,.1291444,1031619,1,0
879,.041341,.2618617,1536672,0,1
1307,.084904,.2595468,743340.8,1,0
601,.068955,.2816088,1037129,1,0
1034,.0703347,.1979755,321460.6,1,0
903,.0701119,.2852552,867571.6,1,0
436,.0703568,.2665935,714650.8,1,0
1356,.0873783,.2869532,916485.6,1,0
1160,.0776632,.2981037,1031619,0,0
677,.0704556,.2224873,527814.2,1,0
673,.0710864,.2296022,835028.4,1,0
1234,.0769726,.2641346,822879.8,1,0
335,.0648044,.2053406,478516.5,1,0
692,.0273709,.3301218,2113727,1,1
885.063,.0208774,.2848837,936171.6,0,0
1269,.0613912,.3457533,2167303,1,1
759,.0208774,.2848837,1130396,0,1
143,.0208774,.3335324,1718134,0,1
852,.047652,.3684454,2166910,0,1
993,.0569736,.223119,1161679,0,1
765,.0245137,.3088837,1102233,0,1
164,.0228537,.3457533,1503152,0,1
714,.0208774,.3420266,1734468,0,1
596,.0208774,.2982171,1337307,0,1
749,.0208774,.3293282,1157477,0,1
1134,.0230419,.3086933,904489.3,0,1
1525,.0348634,.3130889,919897.1,1,1
1247,.0243739,.292576,762848.9,0,0
533,.0462784,.2937073,958221.1,1,1
1838,.0590855,.3153185,1822097,1,1
944,.0208774,.2848837,1473165,0,1
449,.0208774,.3233453,2075741,0,1
960,.0399683,.3808837,1067308,0,1
191,.0208774,.3535112,2019296,0,1
457,.0208774,.3196663,1037948,0,1
259,.0208774,.3848837,1899792,0,1
694,.0234748,.3591695,1184664,0,1
1185,.0436046,.3557171,1851682,1,1
1352,.0273709,.2848837,638707.4,0,0
876,.0507817,.2638311,1509374,0,1
363,.0223437,.3429482,1290595,0,1
818,.0208774,.3515504,848883.8,0,1
366,.0208774,.315496,1647757,0,1
432,.0468514,.3777409,2138258,1,1
998,.0231501,.2898837,1230111,0,1
743,.0326329,.3693665,1755571,1,1
717,.0208774,.3048837,695435.9,0,1
1282,.0494322,.3284734,2028178,0,1
626,.0208774,.3348837,1238811,0,1
2189,.0523459,.2579606,1386505,0,1
350,.0208774,.3088837,1388088,0,1
1123,.0236322,.3242777,1046710,0,1
1997,.0260427,.3644292,2238589,0,1
330.869,.0208774,.3235201,1404643,0,1
954,.0250096,.3394292,1141827,0,1
566.095,.0208774,.3002683,1266721,0,1
508,.0235512,.323119,1506142,0,1
1968,.0775309,.302275,1601919,1,1
1390,.0246653,.2973837,894365.9,0,1
300,.0208774,.3128837,1194711,0,1
352,.0226956,.3348837,1143384,1,1
774,.0237787,.3125433,1291802,0,1
640,.0318744,.3558515,2063920,0,1
306,.0216225,.3586542,1978255,0,1
153,.0239077,.3448837,1871374,0,0
1696,.0332741,.2667019,670777.2,0,0
942,.0583105,.205472,1473165,0,1
151,.0234026,.344143,1491532,0,1
781,.043159,.3633151,1831549,1,1
377,.0208774,.3219208,1393234,0,1
341,.0419813,.3116694,1720859,0,1
804,.0208774,.2848837,787367.4,0,1
1001,.0534861,.2327098,1230759,0,1
303,.0248299,.3414055,1605615,0,1
503,.0208774,.3248837,1200382,0,1
453,.0486224,.3420266,1937316,0,1
989,.0250096,.3121564,1149750,0,0
796,.0208774,.2848837,853101.3,0,1
389,.0208774,.3098837,1163970,0,1
1040,.0594449,.2242777,858545.6,0,1
682,.0208774,.3086933,1046574,0,0
619,.0242444,.4163652,1714569,1,1
974,.0223925,.3448837,2014439,0,1
2162,.0537057,.2737726,1049802,0,0
443,.0208774,.3030655,1713671,0,1
633,.0392526,.3295646,1440648,1,1
448,.0208774,.2848837,976298.1,0,1
302,.0208774,.327308,1501419,0,1
2116,.0256621,.3059363,1498954,0,1
317,.0331151,.3310376,1201971,1,1
399,.0208774,.3020266,973428.1,0,1
821,.0684964,.3717885,2156684,1,1
247,.0208774,.2848837,949807.6,0,1
424,.0208774,.2848837,991956.6,0,1
272,.0432654,.3430927,1578537,1,1
2016,.0427629,.2848837,1159733,0,0
1027,.0447603,.3882735,1682181,1,1
1230,.0308206,.3192587,826511,0,1
1993,.0551159,.344624,1515105,0,1
357,.0222978,.3505087,1282478,0,1
831,.0208774,.3248837,1008116,0,1
515,.0616937,.3757,1792609,1,1
215,.0215558,.3878688,1370585,0,1
2022,.0265592,.3373837,1492891,0,1
566,.0231501,.3173837,1318555,0,1
615,.0208774,.3148837,894730.1,0,0
563,.0281501,.3088837,1535991,0,1
551,.0230419,.3134552,1464115,0,1
445,.0491793,.3263932,1941040,1,1
793,.032241,.4161337,1880810,0,1
223,.0208774,.3106902,1403976,0,1
227,.0259279,.318217,1039569,0,1
152,.0247959,.3641941,1956662,0,1
252.548,.0208774,.3316922,988523,0,1
765,.0245137,.3088837,1102233,0,1
816,.0266029,.3418947,515155.1,0,0
891,.0466667,.3746667,1009059,0,0
705,.0363263,.3233151,1102336,0,1
702,.0213459,.3454286,1102336,0,1
882,.043698,.3482938,752540.2,0,1
908,.0212155,.3344972,1196113,0,1
297,.0364286,.3125714,988481.8,0,1
1338,.0522622,.3395039,1109440,0,1
1510,.0495797,.3766882,649790.3,1,1
1744,.0507047,.3932308,1690219,0,1
784,.0373408,.3552925,2057055,0,1
1162,.0456353,.3684444,679762.3,0,1
1354,.0147135,.3525714,1109440,0,1
236,.0395972,.3258987,851793.4,0,1
160,.0088811,.3476264,1458037,0,0
1662,.0524441,.3453115,705302.1,0,1
746,.0312905,.3484755,1150791,0,1
1463,.0364951,.3673735,984056.1,0,1
1279,.0444527,.3148163,360875.8,0,1
1733,.037652,.3710199,823175.8,0,1
1153,.0378969,.3523582,678080.2,0,1
1632,.0549184,.3727179,869586.7,0,1
1816,.0452034,.3838684,978828.8,0,1
1217,.0379957,.308252,500804.6,0,1
1728,.0397188,.3580206,1690219,0,0
1171,.0445128,.3498993,780770.9,0,1
619,.0730896,.3817029,1209458,1,1
949,.0325758,.369482,958800.3,0,1
1577,.0593504,.404395,1209239,1,1
419,.068672,.2590686,648272.1,1,1
950,.034552,.3817029,838830.6,0,1
1446,.0325758,.3779762,967915.4,0,0
1227,.0465618,.3490385,513346.3,0,0
1375,.0707839,.3512681,1016817,1,1
390,.0325758,.3592949,1158363,0,1
1660,.0516667,.4168333,595608.4,0,0
1004,.0325758,.3894608,1126863,0,1
1056,.0325758,.4208333,1060175,0,1
872,.0351732,.395119,661098.8,0,1
716,.055303,.3916667,1033327,1,1
167,.0624801,.2997807,842302.3,1,0
1012,.0585498,.4136905,1193250,0,1
813,.0443312,.4053161,979692.3,0,1
528,.0611305,.3644231,1131820,1,1
1154,.0353306,.3602273,584113.8,0,0
1348,.037741,.4003788,1249239,0,1
1143,.0325758,.3594697,783857.3,0,0
1021,.0352496,.3590686,840498.8,0,1
1600,.0892292,.3382246,893947.1,1,1
870,.0363636,.3333333,499098.7,0,1
514,.0343939,.3708333,638062.8,0,1
1115,.0354771,.3484929,720886.9,0,0
1103,.0435728,.3918011,1151766,0,1
1103,.0333209,.3946038,1103960,0,1
273,.0700089,.2414216,822096.3,1,0
706,.035101,.3800926,832345.6,0,1
514,.0548574,.3992647,1022091,0,0
1189,.0325758,.3578704,777490.6,0,1
472,.0536797,.347619,960321.4,1,0
341,.0651845,.2686594,686821.9,1,1
922,.0365283,.3773551,896009.4,0,1
340,.0325758,.3608333,669870.4,0,1
446,.0603207,.3779762,1081115,1,1
294,.0711433,.2602273,479109.3,1,0
1364,.0359428,.4523148,956810.9,0,0
279,.0340909,.3808333,1124153,0,1
1461,.0373604,.341886,836487.7,0,1
772,.0801948,.4077381,1203532,1,1
626,.0549638,.3790423,880899,0,1
1764,.0564587,.4242232,938736.9,0,1
1000,.0425189,.3552083,461232.5,0,0
1405,.0668142,.3805736,845500.7,1,1
1001,.0733921,.4116496,1000361,1,1
615,.0325758,.3208333,501550.7,0,1
984,.0332542,.4238184,764851.4,0,1
1327,.0382576,.3733333,833104.3,0,1
1015,.0348485,.3533333,735816.6,0,0
1379,.0325758,.3425725,674689.3,0,0
545,.0398485,.3448333,857156.3,0,1
1486,.0439394,.4520833,1049582,0,1
882,.0364943,.4001437,1091911,0,1
648,.0325758,.3676418,551642.9,0,1
1358,.0424901,.3217391,595006.3,0,1
688,.0287509,.3444312,594898.5,0,1
164,.0228537,.3457533,1503152,0,1
950,.034552,.3817029,838830.6,0,1
696,.0249428,.3787643,702534.6,0,1
783,.0450066,.4115362,1376089,0,1
414,.0346662,.3601846,1503294,0,1
384,.0196858,.3822981,1503294,0,1
1248,.0420379,.3851633,1026265,0,1
848,.0195554,.3713668,1631181,0,1
470,.0347685,.349441,1348026,0,1
583,.0049815,.407977,2805276,0,1
660,.0506021,.3763734,1512981,0,1
370,.0334448,.3420661,1503294,0,0
834,.0076957,.3840484,1556068,0,1
360,.0442128,.3767988,848268.1,0,1
345,.0427579,.3552621,740329.6,0,1
1825,.0479196,.4135577,886141.3,0,1
2034,.0490446,.4301003,2305010,0,1
599,.0356807,.3921621,2805276,0,1
720,.0424592,.3757133,923706.9,0,1
488,.0439752,.405314,927015,1,1
521,.0543478,.2086957,1988374,0,0
678,.0130534,.389441,1512981,0,1
593,.0491461,.3448318,802266.1,0,1
861,.0379372,.3627683,1161620,0,1
585,.0405554,.3835587,700765.2,0,1
536,.007221,.3844959,1988374,0,1
620,.030813,.3511921,1512981,0,1
2197,.050784,.382181,961844.6,0,1
503,.0296304,.3853451,1569373,0,1
1682,.034835,.4042431,1341991,0,1
371,.0347363,.3788876,985811.8,0,1
741,.0272288,.3419807,812736.2,0,1
863,.0258592,.3642594,461822.1,0,0
1985,.0359919,.4078894,1122593,0,1
1014,.0362368,.3892278,924721.1,0,1
2196,.0532583,.4095875,1185885,0,1
2205,.0435433,.420738,1334862,0,1
1637,.0363356,.3451215,682964.3,0,1
2008,.0380588,.3948902,2305010,0,1
488,.0369665,.3522365,1080484,0,1
514,.0428527,.3867688,1064764,1,1
714,.0208774,.3420266,1734468,0,1
692,.0294337,.324356,932406.2,0,0
509,.0176559,.3951594,979328.9,0,1
1519,.0400616,.3814366,1184193,0,1
1308,.0175791,.3676401,1882198,0,1
1082,.0486258,.3726467,1745809,0,1
1348,.0057194,.3803217,1795527,0,1
567,.0422365,.3730721,978805.3,0,1
819,.0407816,.3515354,854256.4,0,1
2143,.0459433,.409831,1022507,0,1
2371,.0470683,.4263736,2659720,0,1
1011,.040483,.3719866,1065853,0,0
944,.0419989,.4015873,1069670,0,1
1103,.0110772,.3857143,1745809,0,1
916,.0359609,.3590416,1340378,0,1
1128,.0385791,.3798319,808603.6,0,0
631,.0052448,.3807692,2294359,0,1
1040,.0288368,.3474655,1745809,0,1
2053,.0328587,.4005164,1548505,0,1
412,.03885,.3776557,786505,0,1
1077,.0408163,.3479592,567872.3,0,1
2344,.0340157,.4041627,1295345,0,1
2309,.0512821,.4058608,1368377,0,0
2477,.041567,.4170113,1540280,0,0
999,.0408764,.3830421,1228617,0,1
596,.0208774,.2982171,1337307,0,0
745,.0430303,.364,1224263,0,1
512,.0326899,.3126484,1337433,0,0
544,.0176559,.3513499,755081.1,0,0
505,.0177096,.3347619,1337433,0,1
1010,.0400616,.3376271,913035.4,0,0
900,.0175791,.3238306,1451210,0,1
600,.0030053,.3604408,2495765,0,1
1156,.0486258,.3288372,1346052,0,0
1637,.0459433,.3660215,788371.9,0,1
1867,.0470683,.3825641,2050694,0,0
614,.0337044,.3446259,2495765,0,1
981,.0419989,.3577778,824736,0,1
426,.0359609,.3152321,1033457,0,1
122,.0052448,.3369597,1768994,0,1
562,.0276542,.3378088,1396221,0,1
1561,.0328587,.3567068,1193927,0,1
570,.03885,.3338462,606410.3,0,1
1103,.0408163,.3041497,437840.3,0,0
349,.0349902,.3047003,961272.3,0,1
998,.0408764,.3392326,947286.9,0,1
1886,.0634803,.3787643,1012941,1,1
816,.0266029,.3418947,515155.1,0,0
696,.0249428,.3787643,702534.6,0,1
2192,.0611747,.3483295,851601.1,0,0
718,.0229665,.3865222,943766.7,0,1
403,.0229665,.3526773,485110,0,0
742,.0229665,.4178948,887913.9,0,1
1694,.0456938,.3887281,865428.4,0,1
532,.0244328,.3759592,603190.9,0,0
997,.0229665,.348507,770119.1,0,1
620,.0489405,.4107519,999366.6,0,1
1082,.034722,.4023775,820508.6,0,1
1978,.0515213,.3614845,947918,0,1
831,.0229665,.3418947,648756.4,0,1
585,.0229665,.3565311,656493.6,0,1
658,.0229665,.3178947,489878.1,0,1
652,.0256403,.35613,703931.8,0,0
2209,.07962,.335286,748695.6,0,0
798,.0258679,.3455543,603754.8,0,1
659,.0339636,.3888625,964622.8,0,1
561,.0237117,.3916652,924585.1,0,1
709,.0259968,.3778947,874631.8,0,1
915,.0254918,.377154,697103.4,0,1
600,.0229665,.3549318,651161.4,0,1
687,.0269191,.3744165,750422.9,0,1
1169,.0507115,.3750376,905451.4,0,1
245,.0263335,.4493762,801345.1,0,0
1005,.0229665,.3278947,661978,0,0
1054,.0229665,.3360766,800925.6,0,1
914.222,.0413417,.3625756,673321.8,0,0
1161,.0229665,.360319,701724.6,0,0
664,.0352043,.3640486,561770.1,0,1
558,.0229665,.3350376,454955.2,0,1
1199,.0705856,.4047995,1007979,1,1
503,.0229665,.3178947,463614.9,0,1
1129,.0453546,.3761037,737767.6,0,1
1537,.0329097,.3522697,386289.9,0,0
2447,.057205,.377635,708121,1,1
502,.024387,.3835197,599396.9,0,0
1180,.0637828,.4087111,837819.1,1,1
823,.0236449,.4208798,640575.8,0,1
703,.0252392,.3503947,616258.8,0,1
1147,.0512684,.3594042,907192,0,1
643,.028017,.3512281,485867.6,0,0
741,.026885,.3972051,914493.3,0,1
704,.0405138,.2775362,832272.1,0,1
1293,.0325758,.3375,1173324,0,0
845,.0400616,.3409604,1435500,0,1
1271,.0175791,.3271639,2281633,0,1
772,.0285548,.2602564,778846.4,0,0
845,.0566535,.234058,615157.5,0,0
2288,.0314685,.2978632,2102750,0,1
1419.03,.0057194,.3398455,2176569,0,1
1507,.0359609,.3185654,1624830,0,0
1733,.0052448,.340293,2781262,0,1
725,.0488077,.3379781,1345391,0,0
425,.0328587,.3600402,1877126,0,1
283,.0342385,.2764069,581819.8,0,1
846,.0512821,.3653846,1658771,0,1
238,.041567,.3765351,1867154,0,1
534,.0343593,.3009186,955304.4,0,1
520,.036031,.3056911,907588.4,0,1
749,.0208774,.3293282,1157477,0,0
552,.0176559,.382461,653543.6,0,1
1501,.0400616,.3687382,790257.4,0,1
1318,.0175791,.3549417,1256062,0,1
1137,.0486258,.3599483,1165045,0,1
238,.0314685,.325641,1157585,0,1
1367,.0057194,.3676233,1198223,0,1
2128,.0459433,.3971326,682357.8,0,1
2357,.0470683,.4136752,1774933,0,1
996,.0419989,.3888889,713831.9,0,1
1157,.0110772,.3730159,1165045,0,1
610,.0471698,.3284067,617771.1,0,0
884,.0359609,.3463432,894485.3,0,1
613,.0052448,.3680708,1531113,0,1
1095,.0288368,.334767,1165045,0,0
2045,.0328587,.3878179,1033377,0,1
462,.03885,.3649573,524864.9,0,1
1129,.0408163,.3352608,378962.9,0,1
